date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:49	5457/5457	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:08:51%20GMT	https://www.pakistantravelblog.com/tag/historical-sites/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/tag/historical-sites/feed/index.html	(from https://www.pakistantravelblog.com/tag/historical-sites/)
20:08:49	120603/120603	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2015:08:52%20GMT	https://www.pakistantravelblog.com/tag/culinary-tours/page/3/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/tag/culinary-tours/page/3/index.html	(from https://www.pakistantravelblog.com/tag/culinary-tours/)
20:08:50	30036/30036	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:08:53%20GMT	https://www.pakistantravelblog.com/tag/culinary-tours/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/tag/culinary-tours/feed/index.html	(from https://www.pakistantravelblog.com/tag/culinary-tours/)
20:08:50	887/887	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:08:53%20GMT	https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/feed/index.html	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:50	125646/125646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:26:42%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/20.-Daal-Mash-from-Latif-Hotel-Copper-Road-Lakshmi-Chowk.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/20.-Daal-Mash-from-Latif-Hotel-Copper-Road-Lakshmi-Chowk.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2015:08:53%20GMT	https://www.pakistantravelblog.com/?p=809	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/indexf53a.html	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:50	3121/3121	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2015:08:53%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2F10-notable-places-to-eat-local-food-in-lahore%2F	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embedd55d.json	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:51	3261/3261	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:08:54%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2F10-notable-places-to-eat-local-food-in-lahore%2F&format=xml	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embedc391	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:51	66546/66546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:26:47%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/20.-Daal-Mash-from-Latif-Hotel-Copper-Road-Lakshmi-Chowk-750x400.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/20.-Daal-Mash-from-Latif-Hotel-Copper-Road-Lakshmi-Chowk-750x400.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:52	76857/76857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:23:13%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/1-Paaye-from-Manoo-Siri-Paaye-Sultanpura.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/1-Paaye-from-Manoo-Siri-Paaye-Sultanpura.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:52	101322/101322	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:23:49%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/3.-Beef-Khoya-Tikka-from-Shafi-Tikka-Shop-Saddar-Bazaar.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/3.-Beef-Khoya-Tikka-from-Shafi-Tikka-Shop-Saddar-Bazaar.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:52	181403/181403	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:23:59%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/4.-Besan-Fried-Rahu-from-Bashir-Dar-ul-Mahi-Mozang.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/4.-Besan-Fried-Rahu-from-Bashir-Dar-ul-Mahi-Mozang.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:52	89364/89364	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:24:41%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/5.-Hareesa-by-Amritsari-Hareesa-Nisbat-Road.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/5.-Hareesa-by-Amritsari-Hareesa-Nisbat-Road.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:53	84741/84741	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:24:55%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/6.-Taka-Tak-from-Cafe-Riaz-Samanabad.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/6.-Taka-Tak-from-Cafe-Riaz-Samanabad.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:53	110348/110348	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:25:07%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/7.-Nihari-from-Waris-Nihari-House-Anarkali.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/7.-Nihari-from-Waris-Nihari-House-Anarkali.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:53	149139/149139	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:25:18%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/8.-Karahi-from-Butt-Karahi-Lakshmi-Chowk.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/8.-Karahi-from-Butt-Karahi-Lakshmi-Chowk.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:53	85355/85355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:25:27%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/9.-Chanay-from-Jeela-Chanay-Wala-Amir-Rd-Shadbagh.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/9.-Chanay-from-Jeela-Chanay-Wala-Amir-Rd-Shadbagh.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:54	96099/96099	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:26:52%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/30.-Biryani-from-Jaidi-Biryani.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/30.-Biryani-from-Jaidi-Biryani.jpg	(from https://www.pakistantravelblog.com/10-notable-places-to-eat-local-food-in-lahore/)
20:08:54	60585/60585	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:03:14%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/33.-Haleem-from-Kozi-Haleem-Regal-Chowk.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/33.-Haleem-from-Kozi-Haleem-Regal-Chowk.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:54	12598/12598	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:08:58%20GMT	https://www.pakistantravelblog.com/author/saadyousaf/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/author/saadyousaf/feed/index.html	(from https://www.pakistantravelblog.com/author/saadyousaf/)
20:08:55	869/869	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:08:58%20GMT	https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/feed/index.html	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:55	3099/3099	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2015:08:58%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2F11-popular-street-food-places-in-lahore%2F	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embed3695.json	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2015:08:58%20GMT	https://www.pakistantravelblog.com/?p=810	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/index7efb.html	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:56	3235/3235	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:08:59%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2F11-popular-street-food-places-in-lahore%2F&format=xml	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embed9b09	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:56	49183/49183	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:03:31%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/33.-Haleem-from-Kozi-Haleem-Regal-Chowk-750x400.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/33.-Haleem-from-Kozi-Haleem-Regal-Chowk-750x400.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:56	64586/64586	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2021:58:23%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/12.-Samosa-Cholay-from-Best-Samosa-Shop-Ghalib-Market.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/12.-Samosa-Cholay-from-Best-Samosa-Shop-Ghalib-Market.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:57	62016/62016	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2021:58:59%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/17.-Dahi-Bhallay-from-Nafees-Dahi-Bhallay-Model-Town.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/17.-Dahi-Bhallay-from-Nafees-Dahi-Bhallay-Model-Town.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:57	67288/67288	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2021:59:41%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/18.-Qeemay-Walay-Naan-from-Khan-Baba-Restaurant-Chauburji.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/18.-Qeemay-Walay-Naan-from-Khan-Baba-Restaurant-Chauburji.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:57	105680/105680	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:00:29%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/24.-Taftan-from-Haji-Nihari-Jail-Road.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/24.-Taftan-from-Haji-Nihari-Jail-Road.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:58	106269/106269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:00:54%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/28.-Halwa-Puri-from-Taj-Mahal-Taxali-Gate.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/28.-Halwa-Puri-from-Taj-Mahal-Taxali-Gate.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:58	93741/93741	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:01:35%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/29.-Samosa-Chaat-from-Sheikh-G-Samosay-Township.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/29.-Samosa-Chaat-from-Sheikh-G-Samosay-Township.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:58	59267/59267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:01:58%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/31.-Seekh-Kebab-from-Saeen-Kebab-Mochi-Gate.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/31.-Seekh-Kebab-from-Saeen-Kebab-Mochi-Gate.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:58	117187/117187	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:02:28%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/32.-Daas-Kulcha-behind-Khalifa-Bakery-Mochi-Gate.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/32.-Daas-Kulcha-behind-Khalifa-Bakery-Mochi-Gate.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:08:59	30815/30815	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:03:50%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/34.-Daal-Chaawal-from-Kashmiri-Daal-Chaawal-Lakshmi-Chowk.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/34.-Daal-Chaawal-from-Kashmiri-Daal-Chaawal-Lakshmi-Chowk.jpg	(from https://www.pakistantravelblog.com/11-popular-street-food-places-in-lahore/)
20:09:00	295769/295769	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:03:11%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/1-goli.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/1-goli.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:00	1422/1422	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:09:03%20GMT	https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/feed/index.html	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:00	3070/3070	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2015:09:02%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2Ftop-10-traditional-food-of-hunza-valley%2F	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embed6929.json	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:01	3206/3206	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:09:03%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2Ftop-10-traditional-food-of-hunza-valley%2F&format=xml	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embed31e0	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2015:09:04%20GMT	https://www.pakistantravelblog.com/?p=795	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/index043e.html	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:01	212388/212388	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:03:22%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/2-harisa.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/2-harisa.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:01	60657/60657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:03:36%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/4-shopan.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/4-shopan.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:01	32113/32113	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:03:44%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/5-gittay.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/5-gittay.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:02	48882/48882	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:03:56%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/6-hoi-lo.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/6-hoi-lo.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:02	184776/184776	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:03:30%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/3-chapshuru.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/3-chapshuru.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:02	201105/201105	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:04:11%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/7-Diram.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/7-Diram.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:02	44878/44878	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:04:17%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/8-dado-768x432-1.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/8-dado-768x432-1.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:02	39140/39140	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:04:26%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/9-tumoro.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/9-tumoro.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:03	55170/55170	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202020%2017:04:34%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/10-soup-768x432-1.jpeg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/10-soup-768x432-1.jpg	(from https://www.pakistantravelblog.com/top-10-traditional-food-of-hunza-valley/)
20:09:03	45345/45345	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:58:38%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/monal-lahore-nihari.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/monal-lahore-nihari.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:04	875/875	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:09:07%20GMT	https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/feed/index.html	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:04	3053/3053	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2015:09:07%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2F7-places-to-eat-the-best-nihari-in-lahore%2F	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embed004d.json	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2015:09:07%20GMT	https://www.pakistantravelblog.com/?p=848	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/indexab1b.html	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:05	3189/3189	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:09:08%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2F7-places-to-eat-the-best-nihari-in-lahore%2F&format=xml	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embed64e2	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:05	41220/41220	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:58:43%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/monal-lahore-nihari-750x400.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/monal-lahore-nihari-750x400.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:05	53182/53182	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:59:11%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/Waris-Nihari-House-768x464-1.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/Waris-Nihari-House-768x464-1.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:06	58399/58399	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:58:53%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/muhammadi-nihari.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/muhammadi-nihari.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:06	80835/80835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:58:30%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/haji-sahib-nihary-waly.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/haji-sahib-nihary-waly.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:06	101089/101089	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:58:22%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/dogar-nihari.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/dogar-nihari.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:06	71228/71228	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:58:13%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/Chit-Chaar-nihari.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/Chit-Chaar-nihari.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:07	43094/43094	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jun%202020%2022:58:01%20GMT	https://www.pakistantravelblog.com/wp-content/uploads/2020/06/capri.jpg	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-content/uploads/2020/06/capri.jpg	(from https://www.pakistantravelblog.com/7-places-to-eat-the-best-nihari-in-lahore/)
20:09:08	851/851	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:09:11%20GMT	https://www.pakistantravelblog.com/top-10-places-to-eat-in-islamabad/feed/	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/top-10-places-to-eat-in-islamabad/feed/index.html	(from https://www.pakistantravelblog.com/top-10-places-to-eat-in-islamabad/)
20:09:08	3008/3008	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2015:09:11%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2Ftop-10-places-to-eat-in-islamabad%2F	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embede216.json	(from https://www.pakistantravelblog.com/top-10-places-to-eat-in-islamabad/)
20:09:09	3144/3144	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2015:09:11%20GMT	https://www.pakistantravelblog.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pakistantravelblog.com%2Ftop-10-places-to-eat-in-islamabad%2F&format=xml	C:/My%20Web%20Sites/sdswd/www.pakistantravelblog.com/wp-json/oembed/1.0/embed7504	(from https://www.pakistantravelblog.com/top-10-places-to-eat-in-islamabad/)
